payment_id,invoice_id,customer_id,amount_paid,currency,payment_date,reference
PAY-00024001,INV-X-0019009,CUST-00815,2572.64,EUR,2025-11-07,noise
PAY-00006002,INV-0006272,CUST-00483,2456.49,EUR,2025-09-03,full-match
PAY-00007946,INV-0008340,CUST-00372,1019.10,EUR,2025-02-17,full-match
PAY-00011683,INV-0012254,CUST-00705,4134.15,EUR,2025-11-26,full-match
PAY-00008991,INV-0009421,CUST-00926,2466.94,EUR,2025-03-01,full-match
PAY-00003223,INV-0003372,CUST-00893,3108.85,EUR,2025-03-05,full-match
PAY-00006822,INV-0007153,CUST-00581,3886.47,EUR,2025-08-17,full-match
PAY-00006803,INV-0007131,CUST-00264,4471.28,EUR,2025-03-20,full-match
PAY-00011422,INV-0011975,CUST-00681,4581.07,EUR,2025-08-24,full-match
PAY-00009375,INV-0009830,CUST-00840,555.51,EUR,2025-08-11,full-match
PAY-00014586,INV-0015265,CUST-00101,2106.15,EUR,2025-06-29,full-match
PAY-00002854,INV-0002987,CUST-00077,4792.18,EUR,2025-11-23,full-match
PAY-00005394,INV-0005625,CUST-00703,2857.06,EUR,2025-04-04,duplicate
PAY-00018125,INV-0018942,CUST-00394,4371.54,EUR,2026-02-10,full-match
PAY-00020698,INV-X-0038128,CUST-00603,3238.33,EUR,2026-01-26,noise
PAY-00016252,INV-0017003,CUST-00224,3955.64,EUR,2025-05-27,full-match
PAY-00002393,INV-0002508,CUST-00843,1765.83,EUR,2025-09-09,duplicate
PAY-00014607,INV-0015286,CUST-00011,2312.45,EUR,2026-01-05,full-match
PAY-00008171,INV-0008575,CUST-00309,3912.60,EUR,2025-11-13,full-match
PAY-00004239,INV-0004416,CUST-00012,1890.70,EUR,2025-10-04,duplicate
PAY-00024500,INV-X-0010503,CUST-00560,6900.88,EUR,2025-09-11,noise
PAY-00000300,INV-0000319,CUST-00651,4128.08,EUR,2026-01-25,full-match
PAY-00010756,INV-0011276,CUST-00258,2052.28,EUR,2025-06-21,full-match
PAY-00006974,INV-0007309,CUST-00526,3338.80,EUR,2025-09-22,full-match
PAY-00013913,INV-0014569,CUST-00659,3674.83,EUR,2025-10-08,full-match
PAY-00015784,INV-0016515,CUST-00190,73.81,EUR,2025-05-14,full-match
PAY-00007882,INV-0008274,CUST-00375,1267.71,EUR,2025-04-28,full-match
PAY-00021304,INV-X-0029519,CUST-00839,1838.16,EUR,2026-01-03,noise
PAY-00015903,INV-0016637,CUST-00325,3026.86,EUR,2025-08-31,full-match
PAY-00018134,INV-0018952,CUST-00901,1087.21,EUR,2026-01-10,full-match
PAY-00002620,INV-0002737,CUST-00281,3483.94,EUR,2025-03-29,full-match
PAY-00004951,INV-0005169,CUST-00720,4822.55,EUR,2025-11-28,full-match
PAY-00001397,INV-0001464,CUST-00223,2370.61,EUR,2025-07-31,overpay
PAY-00009822,INV-0010295,CUST-00868,3370.26,EUR,2025-12-05,overpay
PAY-00020795,INV-X-0028040,CUST-00580,1324.48,EUR,2025-04-14,noise
PAY-00007690,INV-0008071,CUST-00321,1916.68,EUR,2025-11-17,full-match
PAY-00011369,INV-0011917,CUST-00131,4241.92,EUR,2025-06-23,full-match
PAY-00017951,INV-0018752,CUST-00550,2172.66,EUR,2025-04-08,full-match
PAY-00006780,INV-0007109,CUST-00143,3138.33,EUR,2025-06-28,suspicious-customer-mismatch
PAY-00005681,INV-0005927,CUST-00266,3494.03,EUR,2025-08-21,full-match
PAY-00012513,INV-0013114,CUST-00737,1406.04,EUR,2026-01-07,full-match
PAY-00021725,INV-X-0030749,CUST-00061,4459.75,EUR,2026-02-01,noise
PAY-00013984,INV-0014646,CUST-00026,2827.72,EUR,2025-01-27,partial
PAY-00007753,INV-0008136,CUST-00667,2956.36,EUR,2026-01-29,full-match
PAY-00013049,INV-0013681,CUST-00022,1894.97,EUR,2025-06-16,full-match
PAY-00013364,INV-0014017,CUST-00752,841.87,EUR,2025-10-24,duplicate
PAY-00008969,INV-0009399,CUST-00426,2571.41,EUR,2025-01-31,partial
PAY-00013041,INV-0013673,CUST-00388,2059.08,EUR,2026-01-24,full-match
PAY-00016476,INV-0017234,CUST-00180,958.22,EUR,2025-03-20,full-match
PAY-00016961,INV-0017732,CUST-00066,2465.59,EUR,2025-10-27,full-match
PAY-00017172,INV-0017947,CUST-00947,3634.28,EUR,2025-10-09,full-match
PAY-00007442,INV-0007797,CUST-00981,3488.06,EUR,2025-04-06,full-match
PAY-00019146,INV-0019997,CUST-00887,251.88,EUR,2025-12-25,partial
PAY-00020586,INV-X-0024817,CUST-00104,3878.59,EUR,2025-11-30,noise
PAY-00019031,INV-0019877,CUST-00298,3936.11,EUR,2025-02-19,full-match
PAY-00010414,INV-0010910,CUST-00448,972.97,EUR,2025-03-09,full-match
PAY-00002557,INV-0002675,CUST-00410,1188.36,EUR,2025-03-25,partial
PAY-00024485,INV-X-0011572,CUST-00744,2100.18,EUR,2025-10-22,noise
PAY-00015697,INV-0016417,CUST-00798,4328.95,EUR,2025-08-26,full-match
PAY-00003540,INV-0003697,CUST-00991,439.11,EUR,2025-11-05,full-match
PAY-00003627,INV-0003784,CUST-00797,3231.01,EUR,2025-12-14,full-match
PAY-00019688,INV-X-0014726,CUST-00833,52.96,EUR,2025-07-30,noise
PAY-00008601,INV-0009015,CUST-00719,545.33,EUR,2025-06-09,overpay
PAY-00022739,INV-X-0016839,CUST-00947,6072.42,EUR,2025-09-03,noise
PAY-00003734,INV-0003890,CUST-00116,4845.22,EUR,2025-09-25,duplicate
PAY-00016737,,CUST-00969,4022.01,EUR,2025-10-16,missing-invoice-id
PAY-00010258,INV-0010748,CUST-00188,4005.41,EUR,2025-03-25,full-match
PAY-00015364,INV-0016079,CUST-00732,4973.70,EUR,2025-09-11,full-match
PAY-00004627,INV-0004828,CUST-00027,3610.17,EUR,2025-08-11,full-match
PAY-00024201,INV-X-0035921,CUST-00553,2271.78,EUR,2025-06-20,noise
PAY-00008823,INV-0009244,CUST-00863,2121.46,EUR,2025-03-02,full-match
PAY-00016889,INV-0017660,CUST-00715,4344.06,EUR,2025-12-30,full-match
PAY-00010856,INV-0011380,CUST-00387,1590.20,EUR,2025-07-28,full-match
PAY-00004464,INV-0004652,CUST-00595,1106.40,EUR,2026-01-28,full-match
PAY-00009159,INV-0009604,CUST-00526,562.02,EUR,2025-06-20,full-match
PAY-00008604,INV-0009017,CUST-00940,3064.34,EUR,2025-08-21,duplicate
PAY-00016607,INV-0017370,CUST-00410,3310.78,EUR,2026-01-27,full-match
PAY-00019397,INV-X-0011974,CUST-00656,2351.64,EUR,2025-03-05,noise
PAY-00002469,INV-0002588,CUST-00647,3496.76,EUR,2025-12-31,full-match
PAY-00012129,INV-0012714,CUST-00589,628.04,EUR,2025-12-16,full-match
PAY-00021891,INV-X-0033562,CUST-00457,1634.04,EUR,2026-02-19,noise
PAY-00009602,INV-0010064,CUST-00846,1077.62,EUR,2025-11-19,partial
PAY-00016854,INV-0017623,CUST-00280,3012.80,EUR,2025-08-02,full-match
PAY-00015600,INV-0016320,CUST-00840,164.95,EUR,2025-10-14,full-match
PAY-00009703,INV-0010170,CUST-00849,1371.55,EUR,2025-06-11,full-match
PAY-00019878,INV-X-0009409,CUST-00271,939.64,EUR,2025-09-27,noise
PAY-00000272,INV-0000292,CUST-00076,2236.56,EUR,2025-08-25,full-match
PAY-00024185,INV-X-0005630,CUST-00608,1249.30,EUR,2025-03-07,noise
PAY-00023870,INV-X-0014395,CUST-00747,2699.78,EUR,2025-09-09,noise
PAY-00007186,INV-0007536,CUST-00996,5542.12,EUR,2025-04-19,overpay
PAY-00009657,INV-0010118,CUST-00822,3703.57,EUR,2025-05-04,full-match
PAY-00009149,INV-0009594,CUST-00862,3192.78,EUR,2025-04-05,full-match
PAY-00024853,INV-X-0033899,CUST-00165,2848.17,EUR,2025-12-14,noise
PAY-00002702,INV-0002825,CUST-00122,2134.42,EUR,2025-11-26,full-match
PAY-00016873,INV-0017642,CUST-00811,4817.32,EUR,2025-07-03,full-match
PAY-00009708,INV-0010175,CUST-00006,4231.47,EUR,2025-07-20,full-match
PAY-00015090,INV-0015775,CUST-00642,996.29,EUR,2025-07-16,full-match
PAY-00005820,INV-0006080,CUST-00566,1558.28,EUR,2025-03-09,full-match
PAY-00021089,INV-X-0016023,CUST-00761,5950.54,EUR,2025-02-26,noise
PAY-00016563,INV-0017321,CUST-00896,4452.48,EUR,2025-11-13,full-match
PAY-00022957,INV-X-0030666,CUST-00818,1986.11,EUR,2025-12-02,noise
PAY-00001297,INV-0001359,CUST-00450,103.02,EUR,2026-01-11,full-match
PAY-00021057,INV-X-0016205,CUST-00873,1831.83,EUR,2025-11-04,noise
PAY-00005349,INV-0005582,CUST-00913,1532.90,EUR,2025-11-29,duplicate
PAY-00010422,INV-0010918,CUST-00257,588.69,EUR,2026-01-01,full-match
PAY-00003289,INV-0003445,CUST-00992,1800.92,EUR,2025-02-26,full-match
PAY-00002464,INV-0002584,CUST-00045,383.29,EUR,2025-06-08,full-match
PAY-00005991,INV-0006260,CUST-00937,2227.36,EUR,2025-05-23,full-match
PAY-00005678,INV-0005924,CUST-00569,4702.61,EUR,2025-03-22,full-match
PAY-00018873,INV-0019715,CUST-00652,2125.41,EUR,2025-04-05,overpay
PAY-00023689,INV-X-0001827,CUST-00631,5499.37,EUR,2025-01-27,noise
PAY-00021713,INV-X-0031149,CUST-00738,6912.63,EUR,2026-02-15,noise
PAY-00013802,INV-0014458,CUST-00926,313.29,EUR,2025-12-15,partial
PAY-00008041,INV-0008441,CUST-00668,3214.54,EUR,2025-05-11,full-match
PAY-00012162,INV-0012746,CUST-00892,3915.60,EUR,2026-02-13,full-match
PAY-00003767,INV-0003927,CUST-00651,3189.85,EUR,2025-12-23,full-match
PAY-00010643,INV-0011155,CUST-00010,4312.19,EUR,2025-11-10,full-match
PAY-00008066,INV-0008465,CUST-00740,4436.03,EUR,2026-01-01,full-match
PAY-00009171,INV-0009615,CUST-00519,3777.64,EUR,2025-06-19,full-match
PAY-00013935,INV-0014592,CUST-00321,1256.75,EUR,2025-05-17,duplicate
PAY-00007127,INV-0007469,CUST-00673,4427.86,EUR,2026-01-27,overpay
PAY-00012343,INV-0012931,CUST-00703,4723.05,EUR,2025-03-02,full-match
PAY-00003385,INV-0003541,CUST-00957,1029.46,EUR,2025-11-08,partial
PAY-00013891,INV-0014550,CUST-00921,3598.19,EUR,2025-11-06,full-match
PAY-00007405,INV-0007756,CUST-00451,3542.67,EUR,2025-11-02,full-match
PAY-00004439,INV-0004628,CUST-00426,511.42,EUR,2025-07-22,full-match
PAY-00004580,INV-0004777,CUST-00765,3164.08,EUR,2025-05-22,full-match
PAY-00009079,INV-0009514,CUST-00843,3657.47,EUR,2026-01-27,full-match
PAY-00020826,INV-X-0025612,CUST-00017,1344.23,EUR,2025-05-22,noise
PAY-00002512,INV-0002630,CUST-00782,2209.67,EUR,2025-06-11,full-match
PAY-00020434,INV-X-0037975,CUST-00586,2021.50,EUR,2025-10-24,noise
PAY-00023745,INV-X-0029358,CUST-00824,1593.88,EUR,2025-09-25,noise
PAY-00022064,INV-X-0005414,CUST-00204,1248.40,EUR,2025-02-05,noise
PAY-00000371,INV-0000389,CUST-00133,1648.02,EUR,2026-01-13,partial
PAY-00010256,INV-0010746,CUST-00547,577.01,EUR,2025-12-31,full-match
PAY-00001636,INV-0001722,CUST-00500,247.48,EUR,2025-09-28,overpay
PAY-00005481,INV-0005718,CUST-00371,349.20,EUR,2025-12-05,duplicate
PAY-00014684,INV-0015368,CUST-00901,2697.57,EUR,2025-02-24,full-match
PAY-00024099,INV-X-0025023,CUST-00485,3217.17,EUR,2025-06-15,noise
PAY-00005961,INV-0006231,CUST-00831,286.81,EUR,2025-06-15,partial
PAY-00009020,INV-0009451,CUST-00492,704.93,EUR,2025-08-24,partial
PAY-00000556,INV-0000577,CUST-00612,3193.87,EUR,2026-01-22,overpay
PAY-00016853,INV-0017622,CUST-00119,5176.25,EUR,2026-01-12,overpay
PAY-00006617,INV-0006933,CUST-00547,701.96,EUR,2025-01-20,duplicate
PAY-00004276,,CUST-00252,1988.57,EUR,2025-06-30,missing-invoice-id
PAY-00002636,INV-0002756,CUST-00679,4107.83,EUR,2025-05-07,full-match
PAY-00008548,INV-0008959,CUST-00370,2099.65,EUR,2025-11-18,full-match
PAY-00016467,INV-0017225,CUST-00682,4154.23,EUR,2025-08-18,duplicate
PAY-00023584,INV-X-0037711,CUST-00900,4145.69,EUR,2025-06-02,noise
PAY-00023648,INV-X-0035692,CUST-00248,1807.33,EUR,2025-10-27,noise
PAY-00008832,INV-0009254,CUST-00511,2462.08,EUR,2025-11-22,full-match
PAY-00015782,INV-0016513,CUST-00471,48.15,EUR,2025-06-21,partial
PAY-00008251,INV-0008660,CUST-00700,2904.25,EUR,2025-07-13,duplicate
PAY-00002942,INV-0003084,CUST-00076,2458.26,EUR,2025-12-16,full-match
PAY-00004125,INV-0004297,CUST-00008,1779.44,EUR,2025-03-28,full-match
PAY-00017213,INV-0017990,CUST-00704,1980.71,EUR,2025-03-15,full-match
PAY-00010039,INV-0010514,CUST-00266,3180.41,EUR,2025-03-08,full-match
PAY-00020881,INV-X-0015591,CUST-00442,4290.00,EUR,2025-09-16,noise
PAY-00009158,INV-0009603,CUST-00267,1823.83,EUR,2025-06-28,full-match
PAY-00020554,INV-X-0007447,CUST-00428,1547.92,EUR,2025-04-27,noise
PAY-00015338,INV-0016047,CUST-00687,2284.52,EUR,2026-01-16,full-match
PAY-00011883,INV-0012457,CUST-00295,451.71,EUR,2025-07-15,full-match
PAY-00016552,INV-0017311,CUST-00183,3400.41,EUR,2026-01-26,duplicate
PAY-00003921,INV-0004088,CUST-00260,3020.64,EUR,2025-12-22,duplicate
PAY-00023796,INV-X-0003181,CUST-00073,598.53,EUR,2026-02-21,noise
PAY-00020315,INV-X-0033876,CUST-00866,3681.55,EUR,2025-09-03,noise
PAY-00010612,INV-0011119,CUST-00086,2624.70,EUR,2025-09-22,full-match
PAY-00008603,INV-0009017,CUST-00940,3064.34,EUR,2025-08-21,duplicate
PAY-00015739,INV-0016463,CUST-00876,1396.71,EUR,2025-11-04,full-match
PAY-00020331,INV-X-0026917,CUST-00190,6983.36,EUR,2025-12-10,noise
PAY-00003819,INV-0003979,CUST-00849,1563.88,EUR,2025-03-21,full-match
PAY-00024562,INV-X-0028977,CUST-00130,1956.53,EUR,2025-02-13,noise
PAY-00018592,INV-0019422,CUST-00873,4216.32,EUR,2025-09-15,full-match
PAY-00018336,INV-0019167,CUST-00830,278.05,EUR,2025-10-25,duplicate
PAY-00001605,INV-0001690,CUST-00797,1050.39,EUR,2025-03-27,full-match
PAY-00008651,INV-0009066,CUST-00867,3141.86,EUR,2025-06-26,full-match
PAY-00007287,INV-0007640,CUST-00439,4847.52,EUR,2026-02-03,full-match
PAY-00013794,INV-0014450,CUST-00554,1970.74,EUR,2025-08-20,partial
PAY-00003038,INV-0003183,CUST-00683,2399.27,EUR,2025-07-09,full-match
PAY-00008134,,CUST-00203,3963.40,EUR,2025-10-09,missing-invoice-id
PAY-00009007,INV-0009439,CUST-00764,838.74,EUR,2025-02-02,duplicate
PAY-00004955,INV-0005173,CUST-00166,4050.80,EUR,2025-06-27,full-match
PAY-00009658,INV-0010119,CUST-00370,2606.80,EUR,2025-11-03,full-match
PAY-00003730,,CUST-00911,2378.99,EUR,2025-04-23,missing-invoice-id
PAY-00001828,INV-0001918,CUST-00722,414.68,EUR,2026-01-18,overpay
PAY-00020638,INV-X-0004470,CUST-00064,6116.78,EUR,2025-06-14,noise
PAY-00024724,INV-X-0016961,CUST-00596,805.71,EUR,2025-12-18,noise
PAY-00000719,INV-0000752,CUST-00139,1558.06,EUR,2025-08-19,duplicate
PAY-00021225,INV-X-0031940,CUST-00836,5628.73,EUR,2025-12-15,noise
PAY-00018811,INV-0019650,CUST-00645,1212.37,EUR,2025-02-13,overpay
PAY-00002321,INV-0002430,CUST-00593,667.89,EUR,2025-03-02,full-match
PAY-00016998,,CUST-00709,692.98,EUR,2025-11-17,missing-invoice-id
PAY-00020717,INV-X-0016889,CUST-00766,500.96,EUR,2025-09-11,noise
PAY-00018902,INV-0019746,CUST-00557,3522.99,EUR,2025-06-02,full-match
PAY-00016080,INV-0016827,CUST-00721,2227.24,EUR,2025-05-02,full-match
PAY-00001320,INV-0001382,CUST-00568,4660.41,EUR,2025-10-08,full-match
PAY-00018352,INV-0019183,CUST-00156,630.28,EUR,2025-02-24,full-match
PAY-00001812,INV-0001902,CUST-00464,2501.66,EUR,2025-04-07,duplicate
PAY-00015807,INV-0016537,CUST-00281,1459.01,EUR,2025-10-24,full-match
PAY-00007768,INV-0008154,CUST-00665,3964.97,EUR,2025-06-21,full-match
PAY-00002814,INV-0002949,CUST-00767,2660.88,EUR,2025-07-07,duplicate
PAY-00021425,INV-X-0035379,CUST-00120,4263.53,EUR,2025-07-30,noise
PAY-00022066,INV-X-0038940,CUST-00309,6749.54,EUR,2025-06-20,noise
PAY-00003980,INV-0004149,CUST-00753,3159.02,EUR,2025-02-17,full-match
PAY-00000227,INV-0000243,CUST-00482,1772.41,EUR,2025-08-01,full-match
PAY-00000502,INV-0000526,CUST-00132,4395.90,EUR,2025-11-18,full-match
PAY-00020794,INV-X-0038880,CUST-00367,2141.84,EUR,2025-02-12,noise
PAY-00017936,INV-0018737,CUST-00809,3015.59,EUR,2025-04-30,full-match
PAY-00007358,INV-0007710,CUST-00842,4748.28,EUR,2025-03-11,duplicate
PAY-00012820,INV-0013440,CUST-00441,2621.60,EUR,2025-12-21,full-match
PAY-00004706,INV-0004910,CUST-00429,269.64,EUR,2025-06-09,partial
PAY-00000548,INV-0000569,CUST-00141,3582.28,EUR,2025-10-24,full-match
PAY-00018848,INV-0019687,CUST-00285,4928.40,EUR,2025-05-09,duplicate
PAY-00000998,INV-0001039,CUST-00148,3110.31,EUR,2026-02-02,full-match
PAY-00009666,INV-0010129,CUST-00022,936.24,EUR,2025-10-11,full-match
PAY-00023815,INV-X-0038698,CUST-00540,362.78,EUR,2025-11-30,noise
PAY-00018373,INV-0019204,CUST-00145,1033.68,EUR,2026-01-27,full-match
PAY-00015996,INV-0016735,CUST-00515,2182.32,EUR,2025-06-08,full-match
PAY-00012060,INV-0012642,CUST-00845,3659.27,EUR,2025-06-19,full-match
PAY-00005298,INV-0005530,CUST-00555,3381.22,EUR,2026-01-28,full-match
PAY-00014827,INV-0015509,CUST-00511,4564.50,EUR,2025-11-30,duplicate
PAY-00007603,INV-0007974,CUST-00344,210.81,EUR,2025-08-08,full-match
PAY-00023976,INV-X-0014416,CUST-00616,3300.23,EUR,2026-02-16,noise
PAY-00020575,INV-X-0002186,CUST-00812,6907.23,EUR,2025-03-19,noise
PAY-00006209,INV-0006497,CUST-00395,311.71,EUR,2025-02-27,full-match
PAY-00001977,,CUST-00995,1920.10,EUR,2026-01-10,missing-invoice-id
PAY-00006719,INV-0007043,CUST-00612,3981.30,EUR,2025-07-28,full-match
PAY-00001106,INV-0001154,CUST-00536,1612.53,EUR,2025-11-23,partial
PAY-00012252,INV-0012834,CUST-00416,3022.11,EUR,2025-05-15,duplicate
PAY-00005731,INV-0005979,CUST-00160,1617.46,EUR,2025-03-16,full-match
PAY-00017179,INV-0017955,CUST-00963,1286.23,EUR,2025-05-12,full-match
PAY-00021727,INV-X-0005912,CUST-00782,4407.73,EUR,2026-01-19,noise
PAY-00014447,INV-0015125,CUST-00630,1732.96,EUR,2025-11-08,full-match
PAY-00010632,INV-0011141,CUST-00680,3877.75,EUR,2025-10-04,full-match
PAY-00018721,INV-0019563,CUST-00686,398.30,EUR,2025-09-29,full-match
PAY-00008034,INV-0008432,CUST-00264,1706.49,EUR,2025-06-23,full-match
PAY-00006851,INV-0007182,CUST-00554,3076.74,EUR,2025-11-08,full-match
PAY-00007805,INV-0008197,CUST-00337,302.95,EUR,2025-09-06,overpay
PAY-00017239,INV-0018015,CUST-00573,2738.01,EUR,2025-09-20,full-match
PAY-00006675,INV-0006994,CUST-00887,1150.67,EUR,2025-03-25,full-match
PAY-00002783,INV-0002913,CUST-00395,301.18,EUR,2026-01-06,partial
PAY-00012577,INV-0013183,CUST-00649,2898.95,EUR,2025-12-31,full-match
PAY-00018187,INV-0019009,CUST-00891,4313.45,EUR,2025-06-27,full-match
PAY-00000980,INV-0001020,CUST-00903,537.53,EUR,2025-06-30,partial
PAY-00005230,INV-0005460,CUST-00658,3446.89,EUR,2026-01-09,duplicate
PAY-00023710,INV-X-0031714,CUST-00656,5748.04,EUR,2025-02-15,noise
PAY-00000762,INV-0000795,CUST-00269,3739.64,EUR,2025-10-26,overpay
PAY-00023107,INV-X-0010879,CUST-00024,1928.42,EUR,2025-09-11,noise
PAY-00003831,INV-0003992,CUST-00995,456.95,EUR,2025-06-03,full-match
PAY-00021142,INV-X-0031116,CUST-00182,1566.93,EUR,2025-08-01,noise
PAY-00002739,INV-0002863,CUST-00999,1769.33,EUR,2025-08-06,full-match
PAY-00009613,INV-0010077,CUST-00371,4579.28,EUR,2025-09-11,duplicate
PAY-00015652,INV-0016370,CUST-00570,1409.53,EUR,2025-10-04,full-match
PAY-00011502,INV-0012065,CUST-00682,186.64,EUR,2025-07-18,partial
PAY-00017068,INV-0017847,CUST-00602,791.16,EUR,2026-01-13,full-match
PAY-00013615,INV-0014265,CUST-00116,1794.45,EUR,2025-05-24,duplicate
PAY-00016209,INV-0016960,CUST-00493,3872.37,EUR,2025-04-14,full-match
PAY-00020549,INV-X-0019842,CUST-00327,5706.67,EUR,2025-05-07,noise
PAY-00008526,INV-0008937,CUST-00153,1292.76,EUR,2025-11-06,duplicate
PAY-00014955,INV-0015628,CUST-00751,3302.45,EUR,2025-09-07,overpay
PAY-00023093,INV-X-0024706,CUST-00739,2897.44,EUR,2025-10-16,noise
PAY-00024424,INV-X-0004885,CUST-00876,6627.32,EUR,2025-12-11,noise
PAY-00005113,INV-0005340,CUST-00856,1094.42,EUR,2025-09-12,partial
PAY-00014048,INV-0014713,CUST-00928,1266.40,EUR,2025-06-10,full-match
PAY-00023355,INV-X-0029726,CUST-00161,2775.64,EUR,2025-10-19,noise
PAY-00014046,INV-0014711,CUST-00430,2437.59,EUR,2025-08-26,overpay
PAY-00001698,INV-0001788,CUST-00957,4117.53,EUR,2025-10-27,full-match
PAY-00007615,INV-0007988,CUST-00736,1689.62,EUR,2025-11-10,full-match
PAY-00020172,INV-X-0009146,CUST-00500,3123.13,EUR,2025-10-06,noise
PAY-00024395,INV-X-0032125,CUST-00757,3794.90,EUR,2025-04-03,noise
PAY-00007510,INV-0007871,CUST-00387,3065.52,EUR,2025-09-30,suspicious-customer-mismatch
PAY-00000118,INV-0000124,CUST-00197,2131.21,EUR,2025-08-20,full-match
PAY-00016102,INV-0016849,CUST-00308,1671.93,EUR,2025-05-14,full-match
PAY-00001904,INV-0001995,CUST-00297,1493.74,EUR,2025-12-06,full-match
PAY-00014899,INV-0015579,CUST-00894,161.86,EUR,2025-10-23,partial
PAY-00013387,INV-0014039,CUST-00357,4263.54,EUR,2026-01-13,full-match
PAY-00001064,INV-0001106,CUST-00232,3482.95,EUR,2025-08-01,full-match
PAY-00016238,INV-0016990,CUST-00207,1365.25,EUR,2025-07-20,full-match
PAY-00017207,INV-0017984,CUST-00612,4337.24,EUR,2025-02-18,full-match
PAY-00017443,INV-0018235,CUST-00993,3384.06,EUR,2025-11-07,full-match
PAY-00014412,INV-0015086,CUST-00216,4125.55,EUR,2025-06-24,full-match
PAY-00023495,INV-X-0026660,CUST-00666,560.81,EUR,2025-02-26,noise
PAY-00012597,INV-0013204,CUST-00020,2410.47,EUR,2025-11-15,full-match
PAY-00004806,INV-0005013,CUST-00523,262.86,EUR,2025-04-08,full-match
PAY-00015920,INV-0016657,CUST-00912,432.67,EUR,2025-04-29,full-match
PAY-00023802,INV-X-0000128,CUST-00291,1849.73,EUR,2025-10-02,noise
PAY-00002664,INV-0002785,CUST-00695,3063.08,EUR,2026-02-15,full-match
PAY-00015399,INV-0016115,CUST-00172,681.72,EUR,2025-03-02,full-match
PAY-00007000,INV-0007336,CUST-00834,2047.85,EUR,2025-07-04,full-match
PAY-00013921,INV-0014579,CUST-00197,4785.19,EUR,2025-05-02,full-match
PAY-00010086,INV-0010560,CUST-00834,585.14,EUR,2025-08-03,partial
PAY-00013906,INV-0014564,CUST-00065,1494.23,EUR,2026-01-10,duplicate
PAY-00012022,INV-0012601,CUST-00741,550.53,EUR,2025-04-20,full-match
PAY-00009483,INV-0009943,CUST-00528,1397.37,EUR,2025-08-23,full-match
PAY-00016588,INV-0017350,CUST-00261,3799.34,EUR,2025-12-21,full-match
PAY-00010668,INV-0011181,CUST-00815,1632.66,EUR,2025-10-16,full-match
PAY-00002768,INV-0002895,CUST-00584,2478.07,EUR,2025-05-16,full-match
PAY-00012886,INV-0013510,CUST-00780,2076.56,EUR,2025-10-31,duplicate
PAY-00006747,INV-0007077,CUST-00195,4259.03,EUR,2025-05-01,full-match
PAY-00010223,INV-0010708,CUST-00674,4466.10,EUR,2025-12-02,full-match
PAY-00014791,INV-0015468,CUST-00391,3731.16,EUR,2025-03-28,full-match
PAY-00001789,INV-0001878,CUST-00162,3938.19,EUR,2025-10-25,full-match
PAY-00009634,INV-0010096,CUST-00634,1333.45,EUR,2025-12-07,full-match
PAY-00004883,INV-0005098,CUST-00242,1382.21,EUR,2025-01-30,duplicate
PAY-00007278,INV-0007631,CUST-00594,4987.63,EUR,2025-03-31,full-match
PAY-00012177,INV-0012762,CUST-00689,2907.23,EUR,2025-07-13,full-match
PAY-00022719,INV-X-0012923,CUST-00689,1425.29,EUR,2026-01-09,noise
PAY-00004983,INV-0005203,CUST-00216,3449.53,EUR,2025-09-20,full-match
PAY-00003693,INV-0003848,CUST-00266,4285.09,EUR,2025-11-24,duplicate
PAY-00012613,INV-0013220,CUST-00780,3528.14,EUR,2025-04-08,full-match
PAY-00000916,INV-0000956,CUST-00027,529.33,EUR,2025-05-17,partial
PAY-00022791,INV-X-0029234,CUST-00697,4599.53,EUR,2025-07-19,noise
PAY-00005635,INV-0005880,CUST-00251,1797.37,EUR,2026-01-25,full-match
PAY-00020192,INV-X-0037111,CUST-00049,1162.29,EUR,2026-01-23,noise
