invoice_id,payment_id,classification,reason
INV-X-0174873,PAY-00128331,suspicious,references unknown invoice
INV-X-0174884,PAY-00115470,suspicious,references unknown invoice
INV-X-0174890,PAY-00106117,suspicious,references unknown invoice
INV-X-0174890,PAY-00109259,suspicious,references unknown invoice
INV-X-0174899,PAY-00113720,suspicious,references unknown invoice
INV-X-0174908,PAY-00118734,suspicious,references unknown invoice
INV-X-0174908,PAY-00125008,suspicious,references unknown invoice
INV-X-0174912,PAY-00115489,suspicious,references unknown invoice
INV-X-0174915,PAY-00097452,suspicious,references unknown invoice
INV-X-0174919,PAY-00096853,suspicious,references unknown invoice
INV-X-0174919,PAY-00110363,suspicious,references unknown invoice
INV-X-0174923,PAY-00106143,suspicious,references unknown invoice
INV-X-0174926,PAY-00102093,suspicious,references unknown invoice
INV-X-0174928,PAY-00113925,suspicious,references unknown invoice
INV-X-0174930,PAY-00116446,suspicious,references unknown invoice
INV-X-0174933,PAY-00106529,suspicious,references unknown invoice
INV-X-0174944,PAY-00104069,suspicious,references unknown invoice
INV-X-0174944,PAY-00115047,suspicious,references unknown invoice
INV-X-0174951,PAY-00126067,suspicious,references unknown invoice
INV-X-0174954,PAY-00107875,suspicious,references unknown invoice
INV-X-0174959,PAY-00117357,suspicious,references unknown invoice
INV-X-0174965,PAY-00107002,suspicious,references unknown invoice
INV-X-0174998,PAY-00119031,suspicious,references unknown invoice
INV-X-0174998,PAY-00124053,suspicious,references unknown invoice
INV-X-0175007,PAY-00111387,suspicious,references unknown invoice
INV-X-0175028,PAY-00122569,suspicious,references unknown invoice
INV-X-0175035,PAY-00107217,suspicious,references unknown invoice
INV-X-0175036,PAY-00128961,suspicious,references unknown invoice
INV-X-0175042,PAY-00104888,suspicious,references unknown invoice
INV-X-0175044,PAY-00118423,suspicious,references unknown invoice
INV-X-0175063,PAY-00127703,suspicious,references unknown invoice
INV-X-0175070,PAY-00119708,suspicious,references unknown invoice
INV-X-0175071,PAY-00113643,suspicious,references unknown invoice
INV-X-0175076,PAY-00111893,suspicious,references unknown invoice
INV-X-0175093,PAY-00106227,suspicious,references unknown invoice
INV-X-0175101,PAY-00114386,suspicious,references unknown invoice
INV-X-0175103,PAY-00101875,suspicious,references unknown invoice
INV-X-0175107,PAY-00109404,suspicious,references unknown invoice
INV-X-0175109,PAY-00097534,suspicious,references unknown invoice
INV-X-0175112,PAY-00114098,suspicious,references unknown invoice
INV-X-0175116,PAY-00122444,suspicious,references unknown invoice
INV-X-0175125,PAY-00116452,suspicious,references unknown invoice
INV-X-0175131,PAY-00118162,suspicious,references unknown invoice
INV-X-0175141,PAY-00105693,suspicious,references unknown invoice
INV-X-0175143,PAY-00103909,suspicious,references unknown invoice
INV-X-0175157,PAY-00122865,suspicious,references unknown invoice
INV-X-0175160,PAY-00113713,suspicious,references unknown invoice
INV-X-0175166,PAY-00117858,suspicious,references unknown invoice
INV-X-0175166,PAY-00125605,suspicious,references unknown invoice
INV-X-0175170,PAY-00125039,suspicious,references unknown invoice
INV-X-0175170,PAY-00127610,suspicious,references unknown invoice
INV-X-0175175,PAY-00126366,suspicious,references unknown invoice
INV-X-0175180,PAY-00129237,suspicious,references unknown invoice
INV-X-0175187,PAY-00128846,suspicious,references unknown invoice
INV-X-0175189,PAY-00113507,suspicious,references unknown invoice
INV-X-0175190,PAY-00108399,suspicious,references unknown invoice
INV-X-0175207,PAY-00127770,suspicious,references unknown invoice
INV-X-0175209,PAY-00102104,suspicious,references unknown invoice
INV-X-0175210,PAY-00116023,suspicious,references unknown invoice
INV-X-0175212,PAY-00096204,suspicious,references unknown invoice
INV-X-0175215,PAY-00125772,suspicious,references unknown invoice
INV-X-0175222,PAY-00115147,suspicious,references unknown invoice
INV-X-0175245,PAY-00107012,suspicious,references unknown invoice
INV-X-0175254,PAY-00100154,suspicious,references unknown invoice
INV-X-0175264,PAY-00124154,suspicious,references unknown invoice
INV-X-0175270,PAY-00109300,suspicious,references unknown invoice
INV-X-0175281,PAY-00126375,suspicious,references unknown invoice
INV-X-0175283,PAY-00124556,suspicious,references unknown invoice
INV-X-0175288,PAY-00129191,suspicious,references unknown invoice
INV-X-0175295,PAY-00119234,suspicious,references unknown invoice
INV-X-0175299,PAY-00095982,suspicious,references unknown invoice
INV-X-0175299,PAY-00116992,suspicious,references unknown invoice
INV-X-0175300,PAY-00103937,suspicious,references unknown invoice
INV-X-0175304,PAY-00112569,suspicious,references unknown invoice
INV-X-0175310,PAY-00125769,suspicious,references unknown invoice
INV-X-0175316,PAY-00121699,suspicious,references unknown invoice
INV-X-0175324,PAY-00115852,suspicious,references unknown invoice
INV-X-0175339,PAY-00118145,suspicious,references unknown invoice
INV-X-0175362,PAY-00119570,suspicious,references unknown invoice
INV-X-0175363,PAY-00127822,suspicious,references unknown invoice
INV-X-0175366,PAY-00116627,suspicious,references unknown invoice
INV-X-0175387,PAY-00096218,suspicious,references unknown invoice
INV-X-0175398,PAY-00127156,suspicious,references unknown invoice
INV-X-0175406,PAY-00119711,suspicious,references unknown invoice
INV-X-0175420,PAY-00129169,suspicious,references unknown invoice
INV-X-0175422,PAY-00106408,suspicious,references unknown invoice
INV-X-0175422,PAY-00122249,suspicious,references unknown invoice
INV-X-0175426,PAY-00125241,suspicious,references unknown invoice
INV-X-0175433,PAY-00129613,suspicious,references unknown invoice
INV-X-0175436,PAY-00123053,suspicious,references unknown invoice
INV-X-0175441,PAY-00120852,suspicious,references unknown invoice
INV-X-0175442,PAY-00103140,suspicious,references unknown invoice
INV-X-0175452,PAY-00107699,suspicious,references unknown invoice
INV-X-0175457,PAY-00100082,suspicious,references unknown invoice
INV-X-0175460,PAY-00127028,suspicious,references unknown invoice
INV-X-0175461,PAY-00105669,suspicious,references unknown invoice
INV-X-0175462,PAY-00100296,suspicious,references unknown invoice
INV-X-0175472,PAY-00118119,suspicious,references unknown invoice
INV-X-0175472,PAY-00122814,suspicious,references unknown invoice
INV-X-0175475,PAY-00115786,suspicious,references unknown invoice
INV-X-0175479,PAY-00126856,suspicious,references unknown invoice
INV-X-0175493,PAY-00114474,suspicious,references unknown invoice
INV-X-0175500,PAY-00120697,suspicious,references unknown invoice
INV-X-0175503,PAY-00105640,suspicious,references unknown invoice
INV-X-0175506,PAY-00103854,suspicious,references unknown invoice
INV-X-0175524,PAY-00128359,suspicious,references unknown invoice
INV-X-0175526,PAY-00123931,suspicious,references unknown invoice
INV-X-0175526,PAY-00126891,suspicious,references unknown invoice
INV-X-0175530,PAY-00104860,suspicious,references unknown invoice
INV-X-0175533,PAY-00112817,suspicious,references unknown invoice
INV-X-0175539,PAY-00101075,suspicious,references unknown invoice
INV-X-0175540,PAY-00119285,suspicious,references unknown invoice
INV-X-0175549,PAY-00106576,suspicious,references unknown invoice
INV-X-0175562,PAY-00111345,suspicious,references unknown invoice
INV-X-0175562,PAY-00119106,suspicious,references unknown invoice
INV-X-0175562,PAY-00120113,suspicious,references unknown invoice
INV-X-0175564,PAY-00122000,suspicious,references unknown invoice
INV-X-0175569,PAY-00123156,suspicious,references unknown invoice
INV-X-0175572,PAY-00103778,suspicious,references unknown invoice
INV-X-0175582,PAY-00104920,suspicious,references unknown invoice
INV-X-0175596,PAY-00104303,suspicious,references unknown invoice
INV-X-0175597,PAY-00123993,suspicious,references unknown invoice
INV-X-0175602,PAY-00119629,suspicious,references unknown invoice
INV-X-0175609,PAY-00099863,suspicious,references unknown invoice
INV-X-0175613,PAY-00102669,suspicious,references unknown invoice
INV-X-0175619,PAY-00125764,suspicious,references unknown invoice
INV-X-0175622,PAY-00118659,suspicious,references unknown invoice
INV-X-0175629,PAY-00115713,suspicious,references unknown invoice
INV-X-0175632,PAY-00115120,suspicious,references unknown invoice
INV-X-0175636,PAY-00128211,suspicious,references unknown invoice
INV-X-0175638,PAY-00122392,suspicious,references unknown invoice
INV-X-0175652,PAY-00107433,suspicious,references unknown invoice
INV-X-0175655,PAY-00117685,suspicious,references unknown invoice
INV-X-0175658,PAY-00113748,suspicious,references unknown invoice
INV-X-0175660,PAY-00096788,suspicious,references unknown invoice
INV-X-0175673,PAY-00107304,suspicious,references unknown invoice
INV-X-0175678,PAY-00108083,suspicious,references unknown invoice
INV-X-0175681,PAY-00121802,suspicious,references unknown invoice
INV-X-0175686,PAY-00127129,suspicious,references unknown invoice
INV-X-0175692,PAY-00106360,suspicious,references unknown invoice
INV-X-0175712,PAY-00109734,suspicious,references unknown invoice
INV-X-0175712,PAY-00128419,suspicious,references unknown invoice
INV-X-0175714,PAY-00101846,suspicious,references unknown invoice
INV-X-0175716,PAY-00115415,suspicious,references unknown invoice
INV-X-0175722,PAY-00129911,suspicious,references unknown invoice
INV-X-0175724,PAY-00125532,suspicious,references unknown invoice
INV-X-0175726,PAY-00116639,suspicious,references unknown invoice
INV-X-0175727,PAY-00096259,suspicious,references unknown invoice
INV-X-0175736,PAY-00126163,suspicious,references unknown invoice
INV-X-0175741,PAY-00110846,suspicious,references unknown invoice
INV-X-0175752,PAY-00099204,suspicious,references unknown invoice
INV-X-0175760,PAY-00098552,suspicious,references unknown invoice
INV-X-0175763,PAY-00100809,suspicious,references unknown invoice
INV-X-0175770,PAY-00109327,suspicious,references unknown invoice
INV-X-0175774,PAY-00119340,suspicious,references unknown invoice
INV-X-0175775,PAY-00105030,suspicious,references unknown invoice
INV-X-0175776,PAY-00102614,suspicious,references unknown invoice
INV-X-0175779,PAY-00109219,suspicious,references unknown invoice
INV-X-0175784,PAY-00116650,suspicious,references unknown invoice
INV-X-0175788,PAY-00110087,suspicious,references unknown invoice
INV-X-0175792,PAY-00099574,suspicious,references unknown invoice
INV-X-0175794,PAY-00109856,suspicious,references unknown invoice
INV-X-0175795,PAY-00109571,suspicious,references unknown invoice
INV-X-0175796,PAY-00125499,suspicious,references unknown invoice
INV-X-0175807,PAY-00101333,suspicious,references unknown invoice
INV-X-0175811,PAY-00111308,suspicious,references unknown invoice
INV-X-0175816,PAY-00124590,suspicious,references unknown invoice
INV-X-0175822,PAY-00104625,suspicious,references unknown invoice
INV-X-0175852,PAY-00106759,suspicious,references unknown invoice
INV-X-0175856,PAY-00129224,suspicious,references unknown invoice
INV-X-0175858,PAY-00111963,suspicious,references unknown invoice
INV-X-0175858,PAY-00125859,suspicious,references unknown invoice
INV-X-0175864,PAY-00112865,suspicious,references unknown invoice
INV-X-0175875,PAY-00096555,suspicious,references unknown invoice
INV-X-0175875,PAY-00100349,suspicious,references unknown invoice
INV-X-0175879,PAY-00122461,suspicious,references unknown invoice
INV-X-0175884,PAY-00114583,suspicious,references unknown invoice
INV-X-0175891,PAY-00123420,suspicious,references unknown invoice
INV-X-0175894,PAY-00126089,suspicious,references unknown invoice
INV-X-0175901,PAY-00123268,suspicious,references unknown invoice
INV-X-0175910,PAY-00103448,suspicious,references unknown invoice
INV-X-0175912,PAY-00107517,suspicious,references unknown invoice
INV-X-0175921,PAY-00108459,suspicious,references unknown invoice
INV-X-0175934,PAY-00126868,suspicious,references unknown invoice
INV-X-0175948,PAY-00104633,suspicious,references unknown invoice
INV-X-0175953,PAY-00127489,suspicious,references unknown invoice
INV-X-0175954,PAY-00119286,suspicious,references unknown invoice
INV-X-0175970,PAY-00115403,suspicious,references unknown invoice
INV-X-0175984,PAY-00099954,suspicious,references unknown invoice
INV-X-0175989,PAY-00120058,suspicious,references unknown invoice
INV-X-0175992,PAY-00122803,suspicious,references unknown invoice
INV-X-0175999,PAY-00119856,suspicious,references unknown invoice
INV-X-0176004,PAY-00101559,suspicious,references unknown invoice
INV-X-0176006,PAY-00119650,suspicious,references unknown invoice
INV-X-0176012,PAY-00113219,suspicious,references unknown invoice
INV-X-0176012,PAY-00124261,suspicious,references unknown invoice
INV-X-0176022,PAY-00099000,suspicious,references unknown invoice
INV-X-0176025,PAY-00128107,suspicious,references unknown invoice
INV-X-0176031,PAY-00101178,suspicious,references unknown invoice
INV-X-0176033,PAY-00104542,suspicious,references unknown invoice
INV-X-0176034,PAY-00109951,suspicious,references unknown invoice
INV-X-0176038,PAY-00102891,suspicious,references unknown invoice
INV-X-0176041,PAY-00107112,suspicious,references unknown invoice
INV-X-0176043,PAY-00116520,suspicious,references unknown invoice
INV-X-0176048,PAY-00099309,suspicious,references unknown invoice
INV-X-0176054,PAY-00102289,suspicious,references unknown invoice
INV-X-0176061,PAY-00118814,suspicious,references unknown invoice
INV-X-0176068,PAY-00117037,suspicious,references unknown invoice
INV-X-0176068,PAY-00118663,suspicious,references unknown invoice
INV-X-0176069,PAY-00102213,suspicious,references unknown invoice
INV-X-0176069,PAY-00109705,suspicious,references unknown invoice
INV-X-0176069,PAY-00125577,suspicious,references unknown invoice
INV-X-0176079,PAY-00099607,suspicious,references unknown invoice
INV-X-0176087,PAY-00120039,suspicious,references unknown invoice
INV-X-0176091,PAY-00108982,suspicious,references unknown invoice
INV-X-0176092,PAY-00107422,suspicious,references unknown invoice
INV-X-0176092,PAY-00123785,suspicious,references unknown invoice
INV-X-0176094,PAY-00129941,suspicious,references unknown invoice
INV-X-0176101,PAY-00108937,suspicious,references unknown invoice
INV-X-0176111,PAY-00125628,suspicious,references unknown invoice
INV-X-0176115,PAY-00107346,suspicious,references unknown invoice
INV-X-0176129,PAY-00101002,suspicious,references unknown invoice
INV-X-0176137,PAY-00108130,suspicious,references unknown invoice
INV-X-0176140,PAY-00104688,suspicious,references unknown invoice
INV-X-0176142,PAY-00122804,suspicious,references unknown invoice
INV-X-0176144,PAY-00115244,suspicious,references unknown invoice
INV-X-0176145,PAY-00125713,suspicious,references unknown invoice
